11: [('ඏ', 0.995747), ('ප', 0.970039), ('ක', 0.981898), ('ඝ', 0.986908), ('ත', 0.968088), ('ස', 0.960201), ('ඟ', 0.95057), ('හ', 0.950899), ('භ', 0.943573), ('ශ', 0.93794), ('න', 0.875414), ('ඕ', 0.87275), ('ග', 0.860927), ('ඍ', 0.827446), ('ඹ', 0.787246), ('ෂ', 0.757483), ('ම', 0.77069), ('ඐ', 0.739204), ('ඔ', 0.765558), ('ඛ', 0.762804), ('ඉ', 0.732023), ('ය', 0.66727), ('ජ', 0.701568), ('බ', 0.710844), ('ඵ', 0.688079), ('ඞ', 0.68578), ('ඬ', 0.660992), ('ළ', 0.69122), ('ඡ', 0.656914), ('ණ', 0.627969), ('ඪ', 0.617758), ('ඩ', 0.604411), ('එ', 0.603572), ('ච', 0.548925), ('ඎ', 0.533245), ('ඊ', 0.518248), ('ඤ', 0.595712), ('ෆ', 0.549158), ('ඣ', 0.544177), ('ව', 0.508119), ('ල', 0.511691), ('ඖ', 0.518668), ('අ', 0.447599), ('ඈ', 0.443039), ('ඒ', 0.404731), ('ඇ', 0.420756), ('ආ', 0.406483), ('ර', 0.340264), ('ථ', 0.295011), ('ඳ', 0.276583), ('ඨ', 0.272229), ('ට', 0.259927), ('ධ', 0.259443), ('උ', 0.2394), ('ඓ', 0.202899), ('ඌ', 0.190251), ('ද', 0.0)]
12: [('ඐ', 0.992555), ('ඍ', 0.933505), ('ඎ', 0.91524), ('න', 0.871097), ('ක', 0.859723), ('ඏ', 0.862213), ('ඟ', 0.824467), ('ත', 0.818683), ('ඖ', 0.82858), ('හ', 0.797516), ('භ', 0.799825), ('ශ', 0.802385), ('ග', 0.772297), ('ඣ', 0.800195), ('ඝ', 0.79879), ('ණ', 0.769204), ('ස', 0.769939), ('ප', 0.75404), ('ඓ', 0.737764), ('ඌ', 0.717874), ('ඛ', 0.675271), ('ඤ', 0.722319), ('ඹ', 0.653146), ('ම', 0.643991), ('ඕ', 0.635649), ('බ', 0.659886), ('ඞ', 0.644776), ('ය', 0.648554), ('ඔ', 0.631409), ('ඬ', 0.5998), ('ළ', 0.635423), ('ජ', 0.618556), ('ආ', 0.637058), ('ඈ', 0.622387), ('ඩ', 0.600934), ('ඪ', 0.595649), ('ෆ', 0.618789), ('ඵ', 0.584182), ('ඇ', 0.603236), ('ල', 0.573443), ('ඡ', 0.560686), ('ච', 0.53972), ('එ', 0.532688), ('ව', 0.518396), ('ෂ', 0.527369), ('ඉ', 0.478544), ('ථ', 0.430845), ('ධ', 0.434703), ('ඨ', 0.423061), ('ට', 0.413331), ('ඊ', 0.381675), ('උ', 0.413318), ('ර', 0.383164), ('ඒ', 0.381052), ('අ', 0.382114), ('ඳ', 0.27076), ('ද', 0.0)]
13: [('එ', 0.97666), ('ඵ', 0.974302), ('ජ', 0.963542), ('ම', 0.947615), ('ඪ', 0.921036), ('ඔ', 0.937011), ('ඹ', 0.926794), ('ඒ', 0.923993), ('ර', 0.908287), ('ථ', 0.885519), ('ඊ', 0.901776), ('ඞ', 0.875412), ('ඩ', 0.85946), ('ච', 0.840106), ('ඨ', 0.847025), ('ඕ', 0.856841), ('ඛ', 0.844381), ('ළ', 0.856976), ('ඡ', 0.808142), ('ව', 0.80044), ('බ', 0.825888), ('ධ', 0.811224), ('ට', 0.798378), ('ය', 0.793261), ('ග', 0.801868), ('ල', 0.780012), ('ඬ', 0.754371), ('ණ', 0.724116), ('උ', 0.740602), ('ශ', 0.745218), ('ඣ', 0.641019), ('භ', 0.694424), ('ත', 0.663448), ('ක', 0.645322), ('න', 0.627259), ('හ', 0.647334), ('ඝ', 0.646672), ('ඟ', 0.62124), ('ප', 0.628323), ('ඏ', 0.59855), ('ස', 0.585303), ('අ', 0.600112), ('ඈ', 0.575081), ('ඇ', 0.565912), ('ඉ', 0.560285), ('ඖ', 0.471246), ('ඤ', 0.49142), ('ඓ', 0.338862), ('ඳ', 0.401246), ('ඍ', 0.391395), ('ආ', 0.393537), ('ද', 0.282311), ('ඐ', 0.268224), ('ෆ', 0.204083), ('ඌ', 0.118989), ('ෂ', 0.057051), ('ඎ', 0.0)]
14: [('ඒ', 0.987264), ('එ', 0.952309), ('ඵ', 0.926448), ('ථ', 0.911847), ('ජ', 0.890617), ('ල', 0.903158), ('ර', 0.875311), ('ඊ', 0.866742), ('ම', 0.870673), ('උ', 0.872886), ('ඪ', 0.856598), ('ඨ', 0.846933), ('ඔ', 0.851157), ('ට', 0.813822), ('ළ', 0.83852), ('ඹ', 0.830812), ('ච', 0.816662), ('ධ', 0.815085), ('ග', 0.827158), ('ව', 0.792162), ('ඞ', 0.794085), ('ඩ', 0.796388), ('ඕ', 0.786152), ('ය', 0.750719), ('ඛ', 0.718433), ('ඡ', 0.686247), ('බ', 0.695879), ('ඬ', 0.697705), ('භ', 0.699528), ('න', 0.675143), ('ඈ', 0.64269), ('ණ', 0.645583), ('ශ', 0.679296), ('අ', 0.66054), ('ඇ', 0.630656), ('ඣ', 0.626682), ('හ', 0.657391), ('ත', 0.62735), ('ක', 0.626527), ('ඟ', 0.627408), ('ඉ', 0.572653), ('ඤ', 0.556384), ('ආ', 0.552042), ('ප', 0.565687), ('ඝ', 0.57059), ('ඏ', 0.54247), ('ඖ', 0.430751), ('ඓ', 0.429706), ('ඳ', 0.436493), ('ස', 0.486869), ('ඌ', 0.357087), ('ෆ', 0.355578), ('ද', 0.314898), ('ඐ', 0.316838), ('ඍ', 0.318485), ('ෂ', 0.044782), ('ඎ', 0.0)]
15: [('ඓ', 0.990658), ('ඣ', 0.918846), ('ඖ', 0.856298), ('ණ', 0.852922), ('ඌ', 0.83262), ('ථ', 0.757092), ('ඨ', 0.767224), ('ඐ', 0.79773), ('ඪ', 0.725892), ('ජ', 0.702895), ('ය', 0.726141), ('ධ', 0.705098), ('එ', 0.676521), ('ර', 0.668207), ('ඎ', 0.729591), ('ඵ', 0.663879), ('ල', 0.687304), ('න', 0.704273), ('ඩ', 0.656016), ('ට', 0.651873), ('ග', 0.683536), ('ඞ', 0.648968), ('ම', 0.635511), ('ඍ', 0.6973), ('ඈ', 0.666742), ('බ', 0.652004), ('ඹ', 0.634573), ('ඔ', 0.62851), ('උ', 0.650815), ('ඇ', 0.652747), ('ඛ', 0.632329), ('ඒ', 0.622535), ('ඤ', 0.660714), ('ළ', 0.635369), ('ච', 0.59429), ('ආ', 0.650018), ('ඡ', 0.588384), ('ශ', 0.631742), ('ව', 0.567881), ('ක', 0.61103), ('ඬ', 0.560325), ('භ', 0.574018), ('ත', 0.562264), ('ඏ', 0.567944), ('ඟ', 0.562023), ('හ', 0.541122), ('ඕ', 0.508845), ('ඊ', 0.468071), ('ඝ', 0.511204), ('ස', 0.462887), ('ප', 0.446776), ('ෆ', 0.406103), ('අ', 0.3738), ('ඉ', 0.243274), ('ඳ', 0.202586), ('ද', 0.0), ('ෂ', 0.054405)]
16: [('ඔ', 0.982216), ('ඹ', 0.989185), ('ම', 0.970864), ('බ', 0.967432), ('ඛ', 0.963688), ('ජ', 0.973386), ('ඵ', 0.949199), ('ඞ', 0.935574), ('ඪ', 0.942584), ('ඡ', 0.944597), ('ඕ', 0.910234), ('එ', 0.918438), ('ඩ', 0.907203), ('ඊ', 0.873688), ('ර', 0.869695), ('ඬ', 0.841991), ('ච', 0.836132), ('ණ', 0.831518), ('ය', 0.836497), ('ශ', 0.851143), ('ළ', 0.847512), ('ඨ', 0.792167), ('ව', 0.783723), ('ධ', 0.772746), ('ථ', 0.772812), ('ට', 0.743219), ('ග', 0.757016), ('ස', 0.777702), ('ඝ', 0.789743), ('ඣ', 0.701131), ('ඒ', 0.744149), ('ත', 0.732709), ('ප', 0.758588), ('ඏ', 0.73478), ('ක', 0.710423), ('භ', 0.706632), ('හ', 0.674997), ('ඟ', 0.666518), ('ඖ', 0.626944), ('ඍ', 0.633836), ('න', 0.602276), ('ල', 0.585899), ('ඉ', 0.581823), ('උ', 0.541426), ('ඈ', 0.509857), ('අ', 0.522784), ('ඇ', 0.507127), ('ඤ', 0.461941), ('ඐ', 0.382047), ('ඳ', 0.430077), ('ඓ', 0.356511), ('ද', 0.357163), ('ෂ', 0.333271), ('ඎ', 0.289636), ('ආ', 0.272759), ('ෆ', 0.152376), ('ඌ', 0.0)]
17: [('ඕ', 0.993737), ('ඔ', 0.935167), ('ඹ', 0.941116), ('ම', 0.926178), ('ඵ', 0.904572), ('ප', 0.918656), ('ශ', 0.917755), ('ත', 0.884265), ('ජ', 0.899528), ('ඝ', 0.9187), ('ක', 0.862411), ('ඛ', 0.881034), ('ස', 0.896212), ('ඊ', 0.843634), ('ඏ', 0.868895), ('එ', 0.852003), ('භ', 0.866525), ('හ', 0.858042), ('ඡ', 0.849798), ('ග', 0.856947), ('ඞ', 0.824188), ('බ', 0.843424), ('ඪ', 0.822797), ('ඟ', 0.827005), ('ය', 0.801848), ('ඉ', 0.816809), ('ඬ', 0.764387), ('ඩ', 0.766854), ('ළ', 0.797557), ('න', 0.739776), ('ච', 0.725219), ('ඒ', 0.727597), ('ර', 0.699694), ('ව', 0.678207), ('ණ', 0.65494), ('ල', 0.636598), ('ථ', 0.611992), ('ඍ', 0.608973), ('ඨ', 0.591525), ('ෂ', 0.630957), ('අ', 0.61587), ('ට', 0.545757), ('ධ', 0.543376), ('ඣ', 0.519386), ('ඤ', 0.51225), ('ඐ', 0.423304), ('ඳ', 0.453355), ('ඖ', 0.409397), ('උ', 0.458348), ('ඈ', 0.447539), ('ඇ', 0.433319), ('ෆ', 0.397842), ('ද', 0.333772), ('ආ', 0.319054), ('ඎ', 0.2032), ('ඓ', 0.127078), ('ඌ', 0.0)]
18: [('ඖ', 0.992392), ('ණ', 0.934599), ('ඣ', 0.947222), ('ඓ', 0.862267), ('බ', 0.792881), ('ඞ', 0.79329), ('ඩ', 0.788877), ('ඍ', 0.835279), ('ඛ', 0.767976), ('ඎ', 0.795346), ('ඐ', 0.776251), ('ම', 0.734054), ('ඪ', 0.755191), ('ඹ', 0.730913), ('ළ', 0.738027), ('ජ', 0.731418), ('ඔ', 0.715194), ('ඬ', 0.724115), ('ච', 0.712498), ('ධ', 0.698366), ('ව', 0.684204), ('ඵ', 0.671029), ('ඡ', 0.671512), ('ශ', 0.688168), ('එ', 0.658869), ('ඨ', 0.651758), ('ඈ', 0.681202), ('ඇ', 0.680188), ('ට', 0.638374), ('ග', 0.648042), ('න', 0.649824), ('ථ', 0.616013), ('ය', 0.650203), ('ර', 0.598721), ('ඏ', 0.640572), ('ක', 0.636044), ('ඟ', 0.612883), ('භ', 0.597568), ('ත', 0.598501), ('ඕ', 0.555863), ('ඤ', 0.592565), ('ඝ', 0.605731), ('හ', 0.556637), ('ඌ', 0.533365), ('ස', 0.576756), ('උ', 0.52571), ('ආ', 0.530983), ('ල', 0.504799), ('ප', 0.528008), ('ඊ', 0.449077), ('ඒ', 0.446181), ('අ', 0.279333), ('ඳ', 0.224117), ('ෆ', 0.23198), ('ඉ', 0.19158), ('ෂ', 0.083323), ('ද', 0.0)]
19: [('ක', 0.998301), ('ත', 0.970592), ('හ', 0.977275), ('ඏ', 0.981516), ('භ', 0.975219), ('ඟ', 0.977135), ('න', 0.938097), ('ඝ', 0.961484), ('ප', 0.943908), ('ශ', 0.939212), ('ග', 0.924841), ('ස', 0.914895), ('ඕ', 0.871955), ('ඍ', 0.810047), ('ඐ', 0.790184), ('ම', 0.78995), ('ඹ', 0.793445), ('ඔ', 0.778665), ('ඉ', 0.735157), ('ඛ', 0.74744), ('ය', 0.708088), ('ඵ', 0.731191), ('ළ', 0.740954), ('ජ', 0.734959), ('ඞ', 0.700274), ('ෂ', 0.69827), ('ඬ', 0.679365), ('බ', 0.696047), ('එ', 0.667598), ('ඪ', 0.659927), ('ණ', 0.66235), ('ඩ', 0.633595), ('ෆ', 0.626399), ('ල', 0.63892), ('ඡ', 0.645248), ('ඤ', 0.668647), ('ඣ', 0.614861), ('ච', 0.595143), ('ඊ', 0.548193), ('ව', 0.558501), ('ඎ', 0.543203), ('ඖ', 0.558063), ('ඈ', 0.533919), ('ආ', 0.535088), ('ඒ', 0.515437), ('අ', 0.507305), ('ඇ', 0.509801), ('ර', 0.403477), ('ථ', 0.396783), ('උ', 0.378757), ('ඨ', 0.362787), ('ඌ', 0.361602), ('ට', 0.336028), ('ධ', 0.337822), ('ඓ', 0.331289), ('ඳ', 0.295341), ('ද', 0.0)]
20: [('ඛ', 0.99274), ('බ', 0.988961), ('ඹ', 0.927372), ('ම', 0.907132), ('ඔ', 0.903952), ('ඡ', 0.905276), ('ඞ', 0.904713), ('ජ', 0.883976), ('ණ', 0.872201), ('ඩ', 0.859922), ('ඪ', 0.854844), ('ඵ', 0.827111), ('ර', 0.791483), ('ඕ', 0.799822), ('ඊ', 0.7755), ('එ', 0.784681), ('ච', 0.768438), ('ඬ', 0.760329), ('ශ', 0.779315), ('ළ', 0.761529), ('ඖ', 0.710573), ('ධ', 0.718814), ('ව', 0.719025), ('ට', 0.698484), ('ය', 0.735853), ('ස', 0.753612), ('ඨ', 0.697964), ('ඝ', 0.742395), ('ඣ', 0.689967), ('ථ', 0.682017), ('ත', 0.691289), ('ඏ', 0.690907), ('ඍ', 0.691406), ('ප', 0.68975), ('ග', 0.620469), ('ක', 0.635525), ('භ', 0.610463), ('ඒ', 0.571789), ('ඟ', 0.566963), ('හ', 0.563964), ('ඈ', 0.551848), ('ඇ', 0.554764), ('න', 0.524137), ('ඤ', 0.511858), ('ඉ', 0.498213), ('අ', 0.500892), ('ඳ', 0.480153), ('ල', 0.431016), ('උ', 0.418567), ('ඐ', 0.409034), ('ඓ', 0.378064), ('ද', 0.389942), ('ඎ', 0.394113), ('ආ', 0.280413), ('ෂ', 0.22352), ('ෆ', 0.131324), ('ඌ', 0.0)]
